Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
"@johnrobertsFox #Fauci is full of shit! His mask was down and he was talking to someone unrelated less than 6 feet away. Furthermore, the way he managed his mask is not the ""standard"" way. Touch the forehead and spread everything the mask took.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@marklevinshow No. There are several photos with his mask out over a period of time directly next to a woman who removed her mask. It is a fraud.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@EM_KA_17 @boottmills228 There is no reason for this blockage!!! Fauci knows, he knows HCQ and Zinc work to stop Coronavirus/SARS!!!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
@ACTforAmerica @Jim_Jordan Jim Jordan is a hero who says it as the American people think! Fauci is a paid globalist who helps China in a biological weapons attack. #FireFauciNow,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@TrumpGirlStrong @drdavidsamadi Fauci has lost all credibility. After months of bullsh_t it can no longer be reliable. It responds like a schill.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@ladydshops @LizRich41497573 @jimmylemons @HorseShort @RicciGeri @cactusflower81 @pjpaton @ObozoLies @Jahbalon @jackassdad2 @unez_p3ac3 @ari_russian @KimEwing @cyberfly8 @klonokid @JEM_Books @HugaWendy @LibStinky @ConservVoice @Faydren_77 I want to watch #DrFauci take the first #Vaccine #shot for #COVID19! #TrialVaccine #FauciLied #FauciFraud,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@marklevinshow I agree. Dr. Fauci was wrong at every step of the way.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"About #WhiteHouseBriefing. #trump uses #DrBirx &amp; #DrFauci as cover &amp; I don't really trust them either. It's nothing more than free time from air political ads. Period. Everyone knows it, including networks. #COVID19 @sarahaines @sunny @MeghanMcCain @WhoopiGoldberg:victory_hand_light_skin_tone::vulcan_health_light_skin_tone:",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25e+18
@IngrahamAngle Fauci must go. This has never been about science since day 1. Hydroxychloroquine + zinc... Mask / No mask. Do not spread on surfaces / make it spread on surfaces. Man o man.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@KurtSchlichter Fauci: ♥I don't see how this is relevant [to the spread of Covid]. I'm not going to comment on this! ♥When the head of the Covid task force plays political games like a partisan democrat, you know the country in difficulty. President Trump knows fortunately that he is a pirate.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"When to ask Dr. Fauci how his vaccination and/or cure against the common cold, a coronavirus, happens? How would you like to know about his AIDS vaccine? Even the flu vaccine is only between 45 and 60% effective.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
@Anabur @drdavidsamadi @Jim_Jordan Your interpretation is hilarious. Look again at his clip. He was obviously shocked and did not mean the limit protest. #FraudFauci,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@DeAnna4Congress It's disgusting. This guy has been working in the government for over 40 years. He's wrong about everything he said @realDonaldTrump and the American people.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@AmericanWally @DiamondandSilk @FauciFan I see this one where he doesn't drink anything; just watch the game,fauci,AGAINST,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29e+18
@realDonaldTrump I'm behind you 1000 percent but I can't stand this doctor who's in coincidence with Bill Gates and I don't trust him as much as I can throw the numbers at him don't add up so you have to wake up and shoot this crazy asshole**** #COVID19 #DrFaci #BillGatesVirus,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
"@mpadellan I The Devil, stand with Fauci, only a madman and a pack of liar thieves would have! We had a small outbreak of chickenpox in Hell about 10 years ago, worse in a century. A small mask and social distance clarified straight away.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@IngrahamAngle @KathyMillerDC @bigleaguepol It's because it was placed to make a huge profit from a vaccine. When was the last time #Fauci treated a patient? Reply... decades! It must be prosecuted for causing the death of thousands of Americans?,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@MauriceMichael BS! Check Fauci, he said the virus would be ""no problem"", we could trust China, do a cruise, trust WHO, etc... are you kidding?",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@thehill He must leave. Incompetent,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@ObamaMalik No according to Dr FRAUD FAUCI,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@FOX5Vegas What would you say if you are afraid, stay home. Enough to paralyze the state economy. #PLANdémique",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
If you think that Fauci had done a good job with Coronavirus you might be susceptible to low credibility information. FAUCI IS AWFUL. Thank you @realDonaldTrump for limiting this stupid time on television. He did nothing #FauciLiedPeopleMorte #FauciIsafraud #FauciTheFraud,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@KakosLeonidas @Yamiche He is a businessman and a bureaucrat, not a scientist.He has not practiced medicine for 40 years.He has an interest in investing $ in the search for a vaccine and will continue to work as long as he can.He has no responsibility.Look at his story with AIDS, he has killed millions.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@TheView Lets Recap: - 14 days for ""Flatten the Curve"" Over 120 days ago - No mask, Yes mask - 500,000 dead, no, 200,000, no maybe 100,000 - Hot temperatures will kill the virus. No - Ok for Riot, but no Trump gatherings. - Back to school. No, stay home.",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"@NewNormality20 @LynnFynn3 Funny, years ago, when I was studying molecular genetics, they used the Ames test to test the mutagenicity of the various substances. The only thing that came out completely clean was orange juice and carrots! Let it to Fauci to even get that bad.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"Was it not #DrFauci in charge of developing the test? The one who took an eternity, then failed? Are we super sure he is as smart as we think? #COVID Ó19 #coronavirus #",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
"It's a virus, just like the flu and no vaccine with ever eradicating it! Influenza vaccines are not even a guarantee! If you want to be a:ovins: and follow Fauci, Gates and the rest of the idiots of Deep State, at least jump forward. #SayNoToCovidVaccine",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28e+18
"@allaboutYah Followed:thumbsup: Too many Democrats want him to keep lying to everyone on their networks. I'm sorry but I was against Trump keeping him on board and selling him to the press continuously telling his lies. He hurts Trump, but Trump didn't win the trigger.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@realDonaldTrump Here's another crazy clown: clown_face: shit show! #DrFauci #COVID19,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.25e+18
"#DrFauci #Birx #CDC LEED! #Shutdown #BendtheCurve but it's not what they want, it prolongs infections #COVID2019! #closedbutopen will not eradicate #coronavirus we don't reach #HerdImmunity just the opposite! #StayHome will REMOVE your #ImmuneSystem! #Plandemic2 #Gates",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.26e+18
"@drdavidsamadi And because fauci is a fraud. If he was in the real world, he would have been sent back long ago.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
Beware of #Disinformation Birx. Wear a mask inside your home outside your home Stores:joy::joy:. WHEN can we breathe completely Birx? Are you a depopist? #Depopulator #GatesOfHell,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
"@ShannonBream @FoxNews @foxnewsnight Shannon, why do you and other media sound so excited about a vaccine for covid-19 that will soon arrive. Don.You don't know that there are many people who don't want it? #BillGates",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.26e+18
