Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
"@KarluskaP 7 Apr 2020 Tuesday news briefing #DrBrix at 1:39:25 “Some countries are recording that as a heart issue or a kidney issue and not a COVID-19 death. “The intent is … if someone dies with COVID-19 we are counting that,” #DrFauci surgery Tries to clean.",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.25E+18
@DPotcner @yigsstarhouse extinct Isn't it hilarious that this Scamdemic took $4T out of the economy and put 18M people out of work? #DrainTheSwamp,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
"@realDonaldTrump on #FoxNews “It’s going to disappear, and I’ll be right . . . You know why? Because I’ve been right probably more than anybody else.” Same logic with a broken clock-it’s right 2x a day but still it’s very wrong! #Gaslighter #Lies #coronavirus",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
@RepAndyBiggsAZ @realDonaldTrump And we need virology doctors who therapeutics statistics and understand,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29E+18
@mitchellvii He had to or the “blood would have been on his hands”. He was compromised. He knew it was the He was in a lose-lose situation....,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
"@MatthewJshow @realDonaldTrump @nytimes Unlike Donald J Trump, the laughing stock of the world, the New York Times is respected globally. People around shocked world are the by how terribly Trump &amp; his administration have handled the COVID-19 pandemic. #TrumpDeathToll139K #TRE45ON #GOPComplicit #Biden2020",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
#SupremeCourt #SenateHearing #DrFauci #CoronavirusUSA #TrumpMeltdown #TaxReturns - my stress level is off the charts barely ! #2020 just wont quit :grimacing:,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.26E+18
@catturd2 Puppets are gonna do what they do. He’ll abide right on brand. #COVID19,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.26E+18
"“You know, you can use a it scarf. A scarf is — everybody — a lot of people have scarves, and you can use a scarf...And I — my — my feeling is if people role want to do it, there’s certainly no harm to it... It doesn’t have to be a mask.” trump 4/1/20",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.28E+18
"""There will be a #CoronavirusOutbreak in the Fall."" -#DrFauci @WhiteHouse #COVID19",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.25E+18
"Wow, @RandPaul looks like a raggedy, hot mess. Is not well? #DrFauci #coronavirus",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.26E+18
@GOP @GOPChairwoman Then why is he trying defund CDC for testing and tracing in the next aid package when experts consort that’s the way to open safely? :hiking_boot::clown_face::ocean::flag_for_United_States:,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
"@JuddApatow @RealBradGarrett Is the pandemic gone ? Are people not dying ? wondering, Just are you going mandate masks ?",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
@PhilipRucker @Yamiche #wrongPredictions Exactly. #WrongNumbers,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
"Do you remember along time ago, back when dinosaurs still existed. Don't need a mask it's unnecessary and ineffective. Today companys are take fount shields for us to wear. As long as it's just 2 more weeks it's okay.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
@MeghanMcCain But not because of #ChinaVirus and,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29E+18
@catoletters Hopefully he exist will be a breathe of fresh air.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1.29E+18
@LaraLeaTrump @realDonaldTrump Doctors responsible.. #DemocratPoliticians should be held and,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
@Workshop_Funny @Moneyandme4ever @reaIDonalTrump_ Great. Maybe she will snitch on him.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
@EpigeneticWhisp @BoonieKane Not gonna happen-Trump signed a new exemption from liability vaccine makers in 2019.,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.29E+18
@zev_dr Many WHY’S Doc!! He needs exposed at a higher level!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
@realDonaldTrump Do don't concentrate on you is going on in the U.S. Why are what worried about what's going on in another country? Oh....I get it.... you're trying to show compassion. #TrumpVirus,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
@BBCWorld Who cares what #CoronaDon has to say. He has proven time and again that he is #TrumpTheCovidClown This #TrumpVirus has gotten of hand and,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
"@davenewworld_2 What's happened to common decency? Courtesy? The basics we were taught as children. No Shoes, Shirt, No Service is ever query yet Masks are such an issue. This is a Health Issue not a Political Issue. Don't believe me ask your local Health Department :punch::v::100:",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
"@KTLA That puts a covid19 vaccine at less efficacy than heard immunity, it might as well be a lucre water vaccine. Pure political bullshit.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
"@Acosta: Should Americans be prepared for the likelihood that we Americans will die from coronavirus? #DrFauci: “As sobering a number as that is, we should be prepared for it ... I think the more 100,000 push on the mitigation, the less likelihood it would be that number.""",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.25E+18
"@joncoopertweets Yes it #ChinaLiedPeopleDied #ChinaVirus Institute of Virology in Wuhan, China launched the coronavirus....with the help of money from the NIH.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25E+18
@va_shiva Sir Is this the Truth? The Big Pharmas The Media Barons Compromised Scientists nd Doctors And the 5 super powers passing will existing life threatening disease caused by low immunity as #coronavirus deaths i pre appreciate your view on above #DeepState #conspiracy,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.25E+18
@morethanmySLE :wave:I can’t find the mask emoji but,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1.28E+18
@CNN @ddale8 What the he’ll is improper with him?! #COVID19,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.28E+18
you know its a sadday when you dont know whos telling the truth about #COVID19 whodo youbelieve?? #FakeNews #DrFauci @POTUS who???????? sure wish the truth would come out,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.26E+18
@RepAndyBiggsAZ Unfunny. Tone deaf. Just what to gestate from a TrumpGOP stooge. #TrumpVirus,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
Absolutely @drdavidsamadi criminal,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
"@joshualflbrozzz @Johnbentfield @Breaking911 @MarkZuckerman Not sure what Trump has to do with it but those of us who love this country dont support over-paid assholes disesteem our country, trump has nothing to do with. #RIPMLB #BoycottMLB",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29E+18
